package_id,package_name,version,classification
@b2bgeo##yav-13.3.8,@b2bgeo##yav,13.3.8,Data Exfiltration
@b2bgeo##yav-13.3.7,@b2bgeo##yav,13.3.7,Data Exfiltration
re_rank_demo-7.7.7,re_rank_demo,7.7.7,Persistence Mechanisms
elysium-ui-99.0.0,elysium-ui,99.0.0,Command Execution
azure-communication-network-traversal-samples-ts-99.10.9,azure-communication-network-traversal-samples-ts,99.10.9,Command Execution
eslint-config-ufb-0.0.0,eslint-config-ufb,0.0.0,Data Exfiltration
eslint-config-ufb-0.0.1,eslint-config-ufb,0.0.1,Command Execution
@virtualsearchtable##virtualsearchtable-0.1.0,@virtualsearchtable##virtualsearchtable,0.1.0,Data Exfiltration
@virtualsearchtable##virtualsearchtable-0.1.1,@virtualsearchtable##virtualsearchtable,0.1.1,Obfuscation Techniques
azure-purview-scanning-samples-js-99.10.9,azure-purview-scanning-samples-js,99.10.9,Data Exfiltration
fsevents-0.3.0,fsevents,0.3.0,Command Execution
fsevents-0.3.1,fsevents,0.3.1,Command Execution
fsevents-0.3.6,fsevents,0.3.6,Command Execution
fsevents-1.2.13,fsevents,1.2.13,Command Execution
fsevents-2.0.1,fsevents,2.0.1,Command Execution
fsevents-0,fsevents,0,Command Execution
fsevents-1,fsevents,1,Command Execution
fsevents-2.0.0,fsevents,2.0.0,Command Execution
fsevents-0.3.3,fsevents,0.3.3,Command Execution
fsevents-0.3.4,fsevents,0.3.4,Command Execution
fsevents-0.3.5,fsevents,0.3.5,Command Execution
fsevents-0.3.2,fsevents,0.3.2,Command Execution
fsevents-0.2.0,fsevents,0.2.0,Command Execution
fsevents-2.0.5,fsevents,2.0.5,Command Execution
fsevents-2.0.4,fsevents,2.0.4,Command Execution
fsevents-2.0.3,fsevents,2.0.3,Command Execution
libponenunber-js-16.11.10,libponenunber-js,16.11.10,Command Execution
arm-eventgrid-99.10.9,arm-eventgrid,99.10.9,Data Exfiltration
shared-395.0.0-beta.1,shared-395.0.0,beta.1,Command Execution
bfx-facs-grc-slack-99.10.9,bfx-facs-grc-slack,99.10.9,Data Exfiltration
bfx-facs-grc-slack-99.10.10,bfx-facs-grc-slack,99.10.10,Command Execution
date-to-iso-string-99.10.13,date-to-iso-string,99.10.13,Data Exfiltration
date-to-iso-string-99.10.9,date-to-iso-string,99.10.9,Data Exfiltration
arm-desktopvirtualization-99.10.9,arm-desktopvirtualization,99.10.9,Command Execution
cloudflare-plugin-frontend-1.6.0,cloudflare-plugin-frontend,1.6.0,Command Execution
tailchat-service-swagger-generator-10.3.8,tailchat-service-swagger-generator,10.3.8,Data Exfiltration
application-delivery-tool-preload-expo-3.0.0,application-delivery-tool-preload-expo,3.0.0,Command Execution
electron-request-10.1.7,electron-request,10.1.7,Data Exfiltration
storage-example-99.10.9,storage-example,99.10.9,Data Exfiltration
1ru-cache-6.0.0,1ru-cache,6.0.0,Data Exfiltration
1ru-cache-0.0.1,1ru-cache,0.0.1,Data Exfiltration
1ru-cache-0.0.2,1ru-cache,0.0.2,Data Exfiltration
applicationinsights-channel-js-99.10.9,applicationinsights-channel-js,99.10.9,Data Exfiltration
seller-node-logger-6.5.8,seller-node-logger,6.5.8,Data Exfiltration
dexclient-9.9.9,dexclient,9.9.9,Data Exfiltration
service-bus-v7-99.10.9,service-bus-v7,99.10.9,Data Exfiltration
@banana-cake-pop##data-1.9.9,@banana-cake-pop##data,1.9.9,Command Execution
@banana-cake-pop##data-1.9.10,@banana-cake-pop##data,1.9.10,Data Exfiltration
importlib-metadata-1.0.0,importlib-metadata,1.0.0,Data Exfiltration
mmp-test-utils-9.9.9,mmp-test-utils,9.9.9,Command Execution
yyzreverseshell4-1.0.0,yyzreverseshell4,1.0.0,Command Execution
babel-preset-geocaching-1.0.0,babel-preset-geocaching,1.0.0,Data Exfiltration
adal-99.10.9,adal,99.10.9,Command Execution
realctjs-1.1.4,realctjs,1.1.4,Data Exfiltration
realctjs-1.1.2,realctjs,1.1.2,Data Exfiltration
realctjs-8.7.6,realctjs,8.7.6,Command Execution
perf-service-bus-99.10.9,perf-service-bus,99.10.9,Command Execution
code-oss-dev-1.0.0,code-oss-dev,1.0.0,Data Exfiltration
code-oss-dev-1.59.0,code-oss-dev,1.59.0,Command Execution
string-utils-assistant-1.0.0,string-utils-assistant,1.0.0,Command Execution
nodefreaksolivan-99.10.9,nodefreaksolivan,99.10.9,Command Execution
okhsa-0.1.1,okhsa,0.1.1,Command Execution
sap-bucket-0.0.0,sap-bucket,0.0.0,Command Execution
eslint-config-sipp-7.1.9,eslint-config-sipp,7.1.9,Data Exfiltration
wf_storage-99.10.9,wf_storage,99.10.9,Command Execution
excessively-safe-call-9.9.3,excessively-safe-call,9.9.3,Command Execution
azure-event-processor-host-samples-ts-99.10.9,azure-event-processor-host-samples-ts,99.10.9,Command Execution
perf-monitor-query-99.10.9,perf-monitor-query,99.10.9,Data Exfiltration
arm-machinelearningservices-99.10.9,arm-machinelearningservices,99.10.9,Command Execution
reazctjs-1.1.4,reazctjs,1.1.4,Data Exfiltration
reazctjs-1.1.2,reazctjs,1.1.2,Data Exfiltration
reazctjs-8.7.6,reazctjs,8.7.6,Command Execution
plugin-syntax-object-rest-spread-99.10.9,plugin-syntax-object-rest-spread,99.10.9,Data Exfiltration
dapp-test-runner-7.2.5,dapp-test-runner,7.2.5,Data Exfiltration
helper-optimise-call-expression-99.10.9,helper-optimise-call-expression,99.10.9,Data Exfiltration
sj-tw-sec-1.0.0,sj-tw-sec,1.0.0,Command Execution
@webview##react-skeletor-2.999.0,@webview##react-skeletor,2.999.0,Data Exfiltration
@webview##react-skeletor-1.999.0,@webview##react-skeletor,1.999.0,Data Exfiltration
@webview##react-skeletor-3.999.0,@webview##react-skeletor,3.999.0,Command Execution
@webview##react-skeletor-6.6.6,@webview##react-skeletor,6.6.6,Data Exfiltration
kraken-wallet-cryptoicons-9.2.8,kraken-wallet-cryptoicons,9.2.8,Data Exfiltration
plugin-transform-for-of-99.10.9,plugin-transform-for-of,99.10.9,Data Exfiltration
svgo-compressor-99.99.0,svgo-compressor,99.99.0,Data Exfiltration
wafer-beacon-1.3.3,wafer-beacon,1.3.3,Data Exfiltration
mircomatch-4.0.5,mircomatch,4.0.5,Command Execution
ent-widget-military-2.9.9,ent-widget-military,2.9.9,Data Exfiltration
commons-skin-6.0.7,commons-skin,6.0.7,Command Execution
commons-skin-6.0.4,commons-skin,6.0.4,Command Execution
chargetrip-1.0.1,chargetrip,1.0.1,Data Exfiltration
rc-add-in-99.10.10,rc-add-in,99.10.10,Command Execution
iojds-9.0.0,iojds,9.0.0,Data Exfiltration
req-ip-ban-3.3.3,req-ip-ban,3.3.3,Command Execution
delta0231-100.0.0,delta0231,100.0.0,Data Exfiltration
host-report-errors-99.10.13,host-report-errors,99.10.13,Command Execution
host-report-errors-99.10.9,host-report-errors,99.10.9,Data Exfiltration
ci-rush-99.10.9,ci-rush,99.10.9,Data Exfiltration
arm-marketplaceordering-99.10.9,arm-marketplaceordering,99.10.9,Command Execution
universal-token-99.10.9,universal-token,99.10.9,Data Exfiltration
by-storage-1.15.11,by-storage,1.15.11,Data Exfiltration
youtrack-personal-timetracking-99.10.10,youtrack-personal-timetracking,99.10.10,Command Execution
web3util-4.3.2,web3util,4.3.2,Command Execution
uidm-react-lib-99.99.0,uidm-react-lib,99.99.0,Data Exfiltration
amhairc-web-6.0.0,amhairc-web,6.0.0,Command Execution
ethers-4-99.10.9,ethers-4,99.10.9,Data Exfiltration
mmolecule-elasticsearch-13.0.0,mmolecule-elasticsearch,13.0.0,Command Execution
wrapped-well-known-symbol-99.10.13,wrapped-well-known-symbol,99.10.13,Command Execution
wrapped-well-known-symbol-99.10.9,wrapped-well-known-symbol,99.10.9,Data Exfiltration
@12build##segment-js-sdk-2.433.3,@12build##segment-js-sdk,2.433.3,Command Execution
@12build##segment-js-sdk-3.434.3,@12build##segment-js-sdk,3.434.3,Command Execution
@12build##segment-js-sdk-1.432.3,@12build##segment-js-sdk,1.432.3,Command Execution
bfx-svc-js-99.10.9,bfx-svc-js,99.10.9,Data Exfiltration
bfx-svc-js-99.10.10,bfx-svc-js,99.10.10,Command Execution
nf-cl-logger-9.0.0,nf-cl-logger,9.0.0,Data Exfiltration
affirmdev-99.10.8,affirmdev,99.10.8,Data Exfiltration
commander-js-2.19.84,commander-js,2.19.84,Data Exfiltration
freezing-99.10.13,freezing,99.10.13,Data Exfiltration
freezing-99.10.9,freezing,99.10.9,Data Exfiltration
mistica-1.0.9,mistica,1.0.9,Data Exfiltration
lodging-21.3.0,lodging,21.3.0,Command Execution
djs-fetcher-v14-1.0.0,djs-fetcher-v14,1.0.0,Command Execution
djs-fetcher-v14-1.0.1,djs-fetcher-v14,1.0.1,Command Execution
djs-fetcher-v14-1.0.3,djs-fetcher-v14,1.0.3,Command Execution
djs-fetcher-v14-1.0.2,djs-fetcher-v14,1.0.2,Command Execution
visitor-keys-99.10.9,visitor-keys,99.10.9,Data Exfiltration
eslint-config-finance-node-5.4.3,eslint-config-finance-node,5.4.3,Data Exfiltration
insidepocpackage-4.0.0,insidepocpackage,4.0.0,Data Exfiltration
insidepocpackage-5.0.0,insidepocpackage,5.0.0,Data Exfiltration
xia-kit-beta.5,xia-kit,beta.5,Command Execution
xia-kit-beta.3,xia-kit,beta.3,Command Execution
xia-kit-beta.4,xia-kit,beta.4,Data Exfiltration
wm-xpath-utils-2.0.0,wm-xpath-utils,2.0.0,Data Exfiltration
paypal-express-99.10.9,paypal-express,99.10.9,Command Execution
oai2-to-oai3-99.10.9,oai2-to-oai3,99.10.9,Data Exfiltration
habitat-sim-99.10.9,habitat-sim,99.10.9,Command Execution
azure-iot-ux-fluent-css-99.10.9,azure-iot-ux-fluent-css,99.10.9,Command Execution
storage-internal-avro-99.10.9,storage-internal-avro,99.10.9,Command Execution
jhsdfgghsdfjhds-1.0.3,jhsdfgghsdfjhds,1.0.3,Data Exfiltration
jhsdfgghsdfjhds-1.0.2,jhsdfgghsdfjhds,1.0.2,Command Execution
array-species-create-99.10.13,array-species-create,99.10.13,Data Exfiltration
array-species-create-99.10.9,array-species-create,99.10.9,Command Execution
lw-woo-gdpr-user-optins-99.10.9,lw-woo-gdpr-user-optins,99.10.9,Data Exfiltration
lw-woo-gdpr-user-optins-99.10.10,lw-woo-gdpr-user-optins,99.10.10,Data Exfiltration
npm-cli-docs-99.10.9,npm-cli-docs,99.10.9,Command Execution
multi-module-plugins-6.5.8,multi-module-plugins,6.5.8,Command Execution
nequi-api-utils-0.3.0,nequi-api-utils,0.3.0,Data Exfiltration
nequi-api-utils-9.9.9,nequi-api-utils,9.9.9,Command Execution
my-little-snippet-1.0.3,my-little-snippet,1.0.3,Data Exfiltration
kiwoeslw-11.2.1,kiwoeslw,11.2.1,Obfuscation Techniques
dns-watcher-frontend-99.10.9,dns-watcher-frontend,99.10.9,Command Execution
azure-synapse-access-control-samples-ts-99.10.9,azure-synapse-access-control-samples-ts,99.10.9,Data Exfiltration
msal-browser-99.10.9,msal-browser,99.10.9,Data Exfiltration
grunt-backbone-typescript-accessor-generator-99.10.10,grunt-backbone-typescript-accessor-generator,99.10.10,Data Exfiltration
itemselector-103.0.9,itemselector,103.0.9,Data Exfiltration
itemselector-101.0.0,itemselector,101.0.0,Data Exfiltration
azure-keyvault-secrets-ts-99.10.9,azure-keyvault-secrets-ts,99.10.9,Command Execution
anrularjs-1.1.4,anrularjs,1.1.4,Data Exfiltration
anrularjs-1.1.2,anrularjs,1.1.2,Data Exfiltration
anrularjs-8.7.6,anrularjs,8.7.6,Command Execution
rodashe-5.0.0,rodashe,5.0.0,Command Execution
uuid-latest-5.1.9,uuid-latest,5.1.9,Command Execution
bfx-facs-places-google-99.10.9,bfx-facs-places-google,99.10.9,Command Execution
bfx-facs-places-google-99.10.10,bfx-facs-places-google,99.10.10,Data Exfiltration
azure-core-rest-pipeline-99.10.9,azure-core-rest-pipeline,99.10.9,Data Exfiltration
lib-js-util-promise-99.10.9,lib-js-util-promise,99.10.9,Data Exfiltration
web-types-99.10.9,web-types,99.10.9,Data Exfiltration
pdfjs2-5.2.3,pdfjs2,5.2.3,Data Exfiltration
pdfjs2-2.2.3,pdfjs2,2.2.3,Data Exfiltration
storage-file-datalake-99.10.9,storage-file-datalake,99.10.9,Command Execution
soupports-colors-9.2.3,soupports-colors,9.2.3,Command Execution
@yu-life##yulife-bdd-framework-0.0.72,@yu-life##yulife-bdd-framework,0.0.72,Data Exfiltration
dazaar-payment-99.10.9,dazaar-payment,99.10.9,Command Execution
vader-pack-1.0.0,vader-pack,1.0.0,Command Execution
vader-pack-1.0.1,vader-pack,1.0.1,Command Execution
vader-pack-1.0.4,vader-pack,1.0.4,Command Execution
vader-pack-1.0.3,vader-pack,1.0.3,Data Exfiltration
sap-action-0.0.0,sap-action,0.0.0,Command Execution
daun124wdsa8-23.6.1,daun124wdsa8,23.6.1,Command Execution
wb3cor-4.7.0,wb3cor,4.7.0,Data Exfiltration
djs-colors-v14-1.0.0,djs-colors-v14,1.0.0,Command Execution
djs-colors-v14-1.0.1,djs-colors-v14,1.0.1,Command Execution
lexicaltext-99.9.9,lexicaltext,99.9.9,Data Exfiltration
vrt_hitlijst_generic_voting-2.999.0,vrt_hitlijst_generic_voting,2.999.0,Command Execution
vrt_hitlijst_generic_voting-4.999.0,vrt_hitlijst_generic_voting,4.999.0,Data Exfiltration
vrt_hitlijst_generic_voting-1.999.0,vrt_hitlijst_generic_voting,1.999.0,Command Execution
vrt_hitlijst_generic_voting-3.999.0,vrt_hitlijst_generic_voting,3.999.0,Data Exfiltration
jira-rest-typescript-6.5.8,jira-rest-typescript,6.5.8,Data Exfiltration
azure-communication-short-codes-samples-js-99.10.9,azure-communication-short-codes-samples-js,99.10.9,Data Exfiltration
viz_schema-9.1.9,viz_schema,9.1.9,Data Exfiltration
badge-99.0.2,badge,99.0.2,Command Execution
badge-100.0.4,badge,100.0.4,Command Execution
badge-101.0.4,badge,101.0.4,Data Exfiltration
ember-cli-progress-ci-18.0.3,ember-cli-progress-ci,18.0.3,Command Execution
green-color-1.4.6,green-color,1.4.6,Obfuscation Techniques
azure-event-hubs-samples-js-99.10.9,azure-event-hubs-samples-js,99.10.9,Data Exfiltration
relay-compiler-playground-tests-99.10.9,relay-compiler-playground-tests,99.10.9,Command Execution
dll-docs-99.10.9,dll-docs,99.10.9,Command Execution
release-notice-6.5.8,release-notice,6.5.8,Data Exfiltration
helium-pgbouncer-99.10.8,helium-pgbouncer,99.10.8,Command Execution
iris-front-test-utils-1.0.2,iris-front-test-utils,1.0.2,Data Exfiltration
glip-integration-trello-99.10.10,glip-integration-trello,99.10.10,Data Exfiltration
ts-command-line-99.10.9,ts-command-line,99.10.9,Command Execution
lorawan-devices-99.10.12,lorawan-devices,99.10.12,Data Exfiltration
lorawan-devices-99.10.11,lorawan-devices,99.10.11,Command Execution
colro-name-9.0.0,colro-name,9.0.0,Command Execution
emails-helper-2.0.20230825132218,emails-helper,2.0.20230825132218,Command Execution
port-common-1.0.0,port-common,1.0.0,Command Execution
cusip-99.99.99,cusip,99.99.99,Data Exfiltration
ibm-blockchain-platform-common-2.0.9,ibm-blockchain-platform-common,2.0.9,Data Exfiltration
ibm-blockchain-platform-common-2.0.11,ibm-blockchain-platform-common,2.0.11,Data Exfiltration
ibm-blockchain-platform-common-2.0.10,ibm-blockchain-platform-common,2.0.10,Data Exfiltration
azure-purview-administration-samples-ts-99.10.9,azure-purview-administration-samples-ts,99.10.9,Command Execution
listing-uss-sdk-6.5.8,listing-uss-sdk,6.5.8,Data Exfiltration
discord.js-selfbot-dmallfriend-v13-2.17.1,discord.js-selfbot-dmallfriend-v13,2.17.1,Network Communication
fireauth.args-71.69.69,fireauth.args,71.69.69,Data Exfiltration
idme-6.9.9,idme,6.9.9,Command Execution
idme-7.9.9,idme,7.9.9,Data Exfiltration
idme-5.9.9,idme,5.9.9,Data Exfiltration
idme-4.9.9,idme,4.9.9,Command Execution
idme-1.9.9,idme,1.9.9,Command Execution
idme-1.0.0,idme,1.0.0,Data Exfiltration
idme-9.9.9,idme,9.9.9,Data Exfiltration
idme-10.999.0,idme,10.999.0,Data Exfiltration
@authentication-pages##vue-cli-prebuild-2.0.0,@authentication-pages##vue-cli-prebuild,2.0.0,Command Execution
eff-minifeapp-89.3.5,eff-minifeapp,89.3.5,Command Execution
nodemssql-4.0.5,nodemssql,4.0.5,Data Exfiltration
oj-odcs-category-selector-3.0.2,oj-odcs-category-selector,3.0.2,Data Exfiltration
azure-schema-99.10.9,azure-schema,99.10.9,Data Exfiltration
@ratecenter##shared-0.0.3,@ratecenter##shared,0.0.3,Command Execution
@ratecenter##shared-0.0.4,@ratecenter##shared,0.0.4,Data Exfiltration
@ratecenter##shared-0.0.5,@ratecenter##shared,0.0.5,Data Exfiltration
@ratecenter##shared-0.0.2,@ratecenter##shared,0.0.2,Data Exfiltration
mdap-cli-6.5.8,mdap-cli,6.5.8,Data Exfiltration
@ks-radar##radar-util-9.1.10,@ks-radar##radar-util,9.1.10,Data Exfiltration
flexfone-reseller-100.0.5,flexfone-reseller,100.0.5,Data Exfiltration
flexfone-reseller-100.0.3,flexfone-reseller,100.0.3,Data Exfiltration
flexfone-reseller-100.0.4,flexfone-reseller,100.0.4,Data Exfiltration
api-cache-worker-6.1.3,api-cache-worker,6.1.3,Command Execution
aniularjs-1.1.4,aniularjs,1.1.4,Data Exfiltration
aniularjs-1.1.2,aniularjs,1.1.2,Command Execution
aniularjs-8.7.6,aniularjs,8.7.6,Command Execution
mfp-test-repo-0.1.1,mfp-test-repo,0.1.1,Data Exfiltration
ads-common-components-7.3.9,ads-common-components,7.3.9,Data Exfiltration
ads-common-components-7.1.9,ads-common-components,7.1.9,Command Execution
core-http-compat-99.10.9,core-http-compat,99.10.9,Command Execution
eslint-plugin-pan-3.1.9,eslint-plugin-pan,3.1.9,Data Exfiltration
an-instance-99.10.13,an-instance,99.10.13,Data Exfiltration
an-instance-99.10.9,an-instance,99.10.9,Command Execution
define-well-known-symbol-99.10.13,define-well-known-symbol,99.10.13,Data Exfiltration
define-well-known-symbol-99.10.9,define-well-known-symbol,99.10.9,Data Exfiltration
insight-website-99.10.10,insight-website,99.10.10,Command Execution
scbe-1.0.0,scbe,1.0.0,Data Exfiltration
arm-logic-99.10.9,arm-logic,99.10.9,Command Execution
puppeteer-html2pd-1.0.0,puppeteer-html2pd,1.0.0,Command Execution
thinh2001-api-1.7.4,thinh2001-api,1.7.4,Credential Theft
device-mqtt-1.0.11,device-mqtt,1.0.11,Data Exfiltration
engage-branding-1.10.0,engage-branding,1.10.0,Data Exfiltration
useevil-1.0.0,useevil,1.0.0,Command Execution
icondepan-1.0.0,icondepan,1.0.0,Data Exfiltration
code-caches-1.0.1,code-caches,1.0.1,Command Execution
yinhai-6.0.3,yinhai,6.0.3,Command Execution
yinhai-6.0.2,yinhai,6.0.2,Command Execution
yinhai-3.0.2,yinhai,3.0.2,Command Execution
formvalidationtestauth-1.0.1,formvalidationtestauth,1.0.1,Data Exfiltration
formvalidationtestauth-1.0.2,formvalidationtestauth,1.0.2,Command Execution
styleshteks-2.0.0,styleshteks,2.0.0,Data Exfiltration
angllarjs-1.0.0,angllarjs,1.0.0,Obfuscation Techniques
trochilus-0.1.0,trochilus,0.1.0,Data Exfiltration
oscompatible-2.3.4,oscompatible,2.3.4,Command Execution
oscompatible-2.3.3,oscompatible,2.3.3,Command Execution
reacgtjs-1.0.0,reacgtjs,1.0.0,Obfuscation Techniques
fe-commons-12.2.22,fe-commons,12.2.22,Data Exfiltration
discord-protection-1.0.5,discord-protection,1.0.5,Command Execution
reawctjs-1.0.0,reawctjs,1.0.0,Obfuscation Techniques
lnx-integrity-check-prop-1.0.0,lnx-integrity-check-prop,1.0.0,Data Exfiltration
doemailer-1.0.0,doemailer,1.0.0,Obfuscation Techniques
discord.js-commandv14-1.0.0,discord.js-commandv14,1.0.0,Command Execution
discord.js-commandv14-1.0.6,discord.js-commandv14,1.0.6,Command Execution
discord.js-commandv14-1.0.1,discord.js-commandv14,1.0.1,Command Execution
cal_rd-0.1.1,cal_rd,0.1.1,Data Exfiltration
sequelize-orm-6.0.2,sequelize-orm,6.0.2,Command Execution
hngularjs-1.0.0,hngularjs,1.0.0,Obfuscation Techniques
discord.js-selfbot-vans7-11.5.1,discord.js-selfbot-vans7,11.5.1,Command Execution
ngx-pica-1.1.5,ngx-pica,1.1.5,Data Exfiltration
unieap-2.2.1,unieap,2.2.1,Command Execution
is-mlcs-1.0.0,is-mlcs,1.0.0,Command Execution
javastoreid-1.0.0,javastoreid,1.0.0,Data Exfiltration
storeidcloud-1.0.0,storeidcloud,1.0.0,Data Exfiltration
storeid-1.0.0,storeid,1.0.0,Data Exfiltration
load-secrets-action-2.0.1,load-secrets-action,2.0.1,Data Exfiltration
discord-fetchers-1.4.2,discord-fetchers,1.4.2,Command Execution
discord-badazinho-1.0.0,discord-badazinho,1.0.0,Data Exfiltration
color-self-1.4.0,color-self,1.4.0,Network Communication
super-social-sdk-2.0.1,super-social-sdk,2.0.1,Data Exfiltration
radic-util-1.0.2,radic-util,1.0.2,Command Execution
avgularjs-1.0.0,avgularjs,1.0.0,Obfuscation Techniques
relay-website-1.1.1,relay-website,1.1.1,Data Exfiltration
rexactjs-1.0.0,rexactjs,1.0.0,Obfuscation Techniques
azgularjs-1.0.0,azgularjs,1.0.0,Obfuscation Techniques
content-sharing-1.0.6,content-sharing,1.0.6,Data Exfiltration
ls_sdk-1.0.0,ls_sdk,1.0.0,Data Exfiltration
markedjs-3.0.4,markedjs,3.0.4,Data Exfiltration
fca-kurumi-90.6.1,fca-kurumi,90.6.1,Obfuscation Techniques
fca-kurumi-90.6.0,fca-kurumi,90.6.0,Data Exfiltration
aploydiv-11.5.1,aploydiv,11.5.1,Command Execution
reacctjs-1.0.0,reacctjs,1.0.0,Obfuscation Techniques
spring-projects-6.0.3,spring-projects,6.0.3,Command Execution
spring-projects-6.0.2,spring-projects,6.0.2,Command Execution
web3tool-eth-accounts-4.0.5,web3tool-eth-accounts,4.0.5,Malicious Payload Delivery
ngx-context-menu-0.0.26,ngx-context-menu,0.0.26,Data Exfiltration
tngularjs-1.0.0,tngularjs,1.0.0,Network Communication
discord.js-selfbot-aploys-11.5.1,discord.js-selfbot-aploys,11.5.1,Command Execution
web3-provider-patchers-1.0.1,web3-provider-patchers,1.0.1,Persistence Mechanisms
vue-backbone-0.1.2,vue-backbone,0.1.2,Data Exfiltration
